id,created_at,updated_at,name,description,useable_name,useable_id,useable_type,sort_order,uses_application,Spanish,Portuguese
661,9/1/18 23:43,10/12/18 15:14,Alcohol Addiction,Take 1-2 drops in a capsule as needed to ease cravings.,Ginger,34,App\Oil,661,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula según sea necesario para calmar los calambres.,"Tome 1-2 gotas em uma cápsula, conforme necessário, para aliviar os desejos."
662,9/1/18 23:43,10/12/18 15:14,Hormone & Blood Sugar Imbalances,Take 1-2 drops in a capsule.,Ginger,34,App\Oil,662,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
663,9/1/18 23:43,10/12/18 15:14,Colic & Constipation,Apply 1-2 drops diluted over abdomen or take 1-2 drops in a glass of warm water.,Ginger,34,App\Oil,663,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas diluidas sobre el abdomen o tome 1 a 2 gotas en un vaso con agua tibia.,Aplique 1-2 gotas diluídas sobre o abdômen ou tome 1-2 gotas em um copo de água morna.
664,9/1/18 23:43,10/12/18 15:14,Neurotransmitter Deficiencies,Inhale from cupped hands or take 1-2 drops in a capsule.,Ginger,34,App\Oil,664,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":1}]",Inhalar del cuenco de las manos o tomar 1-2 gotas en una cápsula.,Inspire das mãos em concha ou tome 1-2 gotas em uma cápsula.
665,9/1/18 23:43,10/12/18 15:12,"Congestion, Sinusitis & Laryngitis","Dilute and apply 1-2 drops over the chest, bridge of the nose, and the throat, or diffuse or take 1-2 drops with lemon.",Ginger,34,App\Oil,665,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":2}]","Diluir y aplicar 1-2 gotas al pecho, el puente nasal y la garganta o esparcir o tomar 1-2 gotas con limón.","Dilua e aplique  1-2 gotas sobre o peito, ponte do nariz e garganta, ou use o difusor ou tome 1-2 gotas com limão."
666,9/1/18 23:43,10/12/18 15:14,"Cold, Flu & Sore Throat","Take 1-2 drops in a capsule, gargle or apply 1-2 drops to bottoms of feet.",Ginger,34,App\Oil,666,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]","Tomar 1-2 gotas en una cápsula, hacer gárgaras o aplicar 1-2 gotas a las plantas de los pies.","Tome 1-2 gotas em uma cápsula, gargareje ou aplique 1-2 gotas na sola dos pés."
667,9/1/18 23:43,10/12/18 15:14,Sprains & Broken Bones,Dilute 1-2 drops and apply to sprain or break to promote healing.,Ginger,34,App\Oil,667,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Diluir 1-2 gotas y aplicar en torceduras o fracturas para estimular la curación,Dilua 1-2 gotas e aplique em torções ou fraturas para promover a cicatrização.
668,9/1/18 23:43,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Apathetic to Activated.,Ginger,34,App\Oil,668,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Apático a Activo.,Use aromaticamente e 1-2 gotas topicamente para ir de apático para ativado.
670,9/1/18 23:47,10/12/18 15:14,Wrinkles & Stretch Marks,Apply 1-2 drops with myrrh as needed.,Helichrysum,36,App\Oil,670,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas con mirra según sea necesario.,"Aplique 1-2 gotas com mirra, conforme necessário."
671,9/1/18 23:47,10/12/18 15:14,"Nosebleeds, Bleeding & Hemorrhaging",Apply 1-2 drops over the bridge of the nose or area of concern.,Helichrysum,36,App\Oil,671,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas sobre el puente nasal o el área de interés.,Aplique 1-2 gotas sobre a ponte do nariz ou área de interesse.
672,9/1/18 23:47,10/12/18 15:14,"Scars, Wounds & Bruising",Apply 1-2 drops to scars and wounds to support skin renewal.,Helichrysum,36,App\Oil,672,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas a las cicatrices o heridas para ayudar a que la piel se renueve.,Aplique 1-2 gotas em cicatrizes e feridas para auxiliar a renovação da pele.
673,9/1/18 23:47,10/12/18 15:14,"Shock, Pain Relief & Nerve Damage",Apply 1-2 drops to the back of the neck or area of discomfort.,Helichrysum,36,App\Oil,673,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas en la parte posterior del cuello o en el área de la molestia.,Aplique 1-2 gotas na nuca ou na área de desconforto.
674,9/1/18 23:47,10/12/18 15:14,Alcohol Addiction,Apply 1-2 drops to the abdomen to clear.,Helichrysum,36,App\Oil,674,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al abdomen para curar.,Aplique 1-2 gotas no abdômen para limpar.
675,9/1/18 23:47,10/12/18 15:14,Psoriasis & Skin Conditions,Apply 1-2 drops with geranium on an area of concern.,Helichrysum,36,App\Oil,675,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas con geranio en un área de interés.,Aplique 1-2 gotas com gerânio em uma área de interesse.
676,9/1/18 23:47,10/12/18 15:14,Varicose Veins,Massage 1-2 drops diluted with cypress into affected areas.,Helichrysum,36,App\Oil,676,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Masajear 1-2 gotas diluidas con ciprés en las áreas afectadas.,Massageie 1-2 gotas diluídas com cipreste nas áreas afetadas.
677,9/1/18 23:47,10/12/18 15:14,Tinnitis & Earache,"Massage 1-2 drops behind the ears to calm spasms, pain, and inflammation.",Helichrysum,36,App\Oil,677,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Masajear 1-2 gotas detrás de las orejas para calmar los espasmos, el dolor y la inflamación.","Massageie 1-2 gotas atrás das orelhas para acalmar espasmos, dor e inflamação."
678,9/1/18 23:47,10/12/18 15:14,Sinus Congestion,"Combine with sandalwood and lemon, apply 1-2 drops to the forehead, swab nostrils. Diffuse.",Helichrysum,36,App\Oil,678,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Combinar con sándalo y limón, aplicar 1-2 gotas a la frente, aplicar con hisopo en las fosas nasales. Esparcir.","Combine com sândalo e limão, aplique 1-2 gotas na testa, esfregue nas narinas. Use um difusor."
679,9/1/18 23:47,10/12/18 15:14,Liver Issues & Heavy Metal Toxicity,Take 1-2 drops in a capsule to promote heavy metal chelation and liver cleansing.,Helichrysum,36,App\Oil,679,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula para promover la quelación de metales pesados y limpiar el hígado.,Tome 1-2 gotas em uma cápsula para promover quelação de metais pesados e limpeza do fígado.
680,9/1/18 23:47,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Wounded to Released.,Helichrysum,36,App\Oil,680,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Lastimado a Liberado.,Use aromaticamente e 1-2 gotas topicamente para ir de magoado para libertado.
681,9/1/18 23:49,10/12/18 15:14,Depression & Anxiety,Inhale from cupped hands or apply 1-2 drops diluted under the nose and back of the neck.,Jasmine,37,App\Oil,681,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Inhalar del cuenco de las manos o aplicar 1-2 gotas diluidas debajo de la nariz y la parte posterior del cuello.,Inspire das mãos em concha ou aplique 1-2 gotas diluídas sob o nariz e na nuca.
682,9/1/18 23:49,10/12/18 15:14,"Uterine Health, Labor & Delivery",Apply 1-2 drops diluted over the abdomen and to reflex points or diffuse.,Jasmine,37,App\Oil,682,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas sobre el abdomen y a los puntos reflejo o esparcir.,Aplique 1-2 gotas diluídas sobre o abdômen e nos pontos de reflexologia ou use o difusor.
683,9/1/18 23:49,10/12/18 15:14,Fine Lines & Wrinkles,Add two drops to a bottle of moisturizer and apply 1-2 drops to skin nightly.,Jasmine,37,App\Oil,683,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Agregue dos gotas a un humectante y aplique 1 a 2 gotas a la piel todas las noches.,Adicione duas gotas no frasco do hidratante e aplique 1-2 gotas na pele toda noite.
684,9/1/18 23:49,10/12/18 15:14,Pinkeye,Apply 1-2 drops diluted around (not in) eye.,Jasmine,37,App\Oil,684,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas alrededor del ojo (no dentro del ojo).,Aplique 1-2 gotas diluídas em torno (não dentro) dos olhos.
685,9/1/18 23:49,10/12/18 15:14,Exhaustion,Apply 1-2 drops diluted to the back of the neck and bottoms of feet.,Jasmine,37,App\Oil,685,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas en la parte posterior del cuello y en las plantas de los pies.,Aplique 1-2 gotas diluídas na nuca e na sola dos pés.
686,9/1/18 23:49,10/12/18 15:14,Irritated & Dry Skin,Apply 1-2 drops diluted to the affected area.,Jasmine,37,App\Oil,686,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas al área afectada.,Aplique 1-2 gotas diluídas à área afetada.
687,9/1/18 23:49,1/16/19 1:44,PMS & Menstrual Issues,Apply 1-2 drops to lower abdomen to stimulate menstrual flow and assist with menstrual cramping.,Jasmine,11,App\Oil,13,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al abdomen bajo para estimular el flujo menstrual y ayudar con los cólicos menstruales.,Aplique 1-2 gotas no abdômen inferior para estimular o fluxo menstrual e ajudar com cólicas menstruais.
688,9/1/18 23:49,10/12/18 15:14,Ovulation & Fertility,Apply 1-2 drops diluted over the abdomen to regulate hormones.,Jasmine,37,App\Oil,688,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas sobre el abdomen para regular las hormonas.,Aplique 1-2 gotas diluídas sobre o abdômen para regular os hormônios.
689,9/1/18 23:49,10/12/18 15:14,Perfume,Combine with sandalwood or men's fortifying blend and apply 1-2 drops as desired.,Jasmine,37,App\Oil,689,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Combinar con sándalo o mezcla vigorizante masculina y aplicar 1-2 gotas según se desee.,Combine com o mix fortificante para homens ou sândalo e aplique 1-2 gotas conforme desejado
690,9/1/18 23:49,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Hampered to Liberated.,Jasmine,37,App\Oil,690,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Obstaculizado a Liberado.,Use aromaticamente e 1-2 gotas topicamente para ir de inibido para libertado.
692,9/1/18 23:50,10/12/18 15:14,"Jaundice, Liver Issues & Detox",Take 1-2 drops in a capsule to support cleansing.,Juniper Berry,38,App\Oil,692,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula para apoyar la limpieza.,Tome 1-2 gotas em uma cápsula para auxiliar a limpeza.
693,9/1/18 23:50,10/12/18 15:14,Kidney Stones & Infection,Take 1-2 drops in a capsule or apply 1-2 drops over the abdomen.,Juniper Berry,38,App\Oil,693,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas sobre el abdomen.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 gotas sobre o abdômen.
694,9/1/18 23:50,10/12/18 15:14,Acne & Psoriasis,"Apply 1-2 drops to an area of concern, diluting as needed.",Juniper Berry,38,App\Oil,694,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas a un área de interés, deluya según sea necesario.","Aplique 1-2 gotas em uma área de interesse, diluindo conforme necessário."
695,9/1/18 23:50,10/12/18 15:14,Urinary Health & Water Retention,Combine with lemon and apply 1-2 drops over abdomen or take 1-2 drops in a capsule.,Juniper Berry,38,App\Oil,695,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Combinar con limón y aplicar 1-2 gotas sobre el abdomen o tomar 1-2 gotas en una cápsula.,Combine com limão e aplique 1-2 gotas sobre o abdômen ou tome 1-2 gotas em uma cápsula.
696,9/1/18 23:50,10/12/18 15:14,Sore Joints & Muscles,"Apply 1-2 drops to an area of concern, diluting as needed.",Juniper Berry,38,App\Oil,696,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas a un área de interés, deluya según sea necesario.","Aplique 1-2 gotas em uma área de interesse, diluindo conforme necessário."
697,9/1/18 23:50,10/12/18 15:14,Bacteria & Viruses,"Apply 1-2 drops down the spine, bottoms of feet or take 1-2 drops in a capsule.",Juniper Berry,38,App\Oil,697,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]","Aplique 1-2 gotas en la columna, las plantas de los pies o tomar 1-2 gotas en una cápsula.","Aplique 1-2 gotas na coluna, sola dos pés ou tome 1-2 gotas em uma cápsula."
698,9/1/18 23:50,10/12/18 15:14,High Cholesterol & Blood Sugar Levels,Take 1-2 drops in a capsule.,Juniper Berry,38,App\Oil,698,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
699,9/1/18 23:50,10/12/18 15:14,"Tension, Stress & Depression","Inhale deeply from cupped hands, diffuse, and/or apply 1-2 drops under the nose or to bottoms of feet.",Juniper Berry,38,App\Oil,699,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]","Inhalar profundamente del cuenco de las manos, esparcir o aplicar 1-2 gotas debajo de la nariz o en las plantas de los pies.","Inspire profundamente das mãos em concha, use o difusor e/ou aplique 1-2 gotas sob o nariz ou na sola dos pés."
700,9/1/18 23:50,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Denying to Insightful.,Juniper Berry,38,App\Oil,700,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de Negar a ser Perspicaz.,Use aromaticamente e 1-2 gotas topicamente para ir de negação para perspicácia.
702,9/2/18 0:29,10/12/18 15:14,Sore Throat,Gargle 1-2 drops a drop with water.,Lime,42,App\Oil,702,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]","Hacer gárgaras con 1-2 gotas, una gota, con agua.",Faça gargarejo com 1-2 gotas com água.
703,9/2/18 0:29,10/12/18 15:14,"Respiratory, Lymph & Liver Congestion",Take 1-2 drops in a capsule or apply 1-2 drops over an area of concern.,Lime,42,App\Oil,703,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas sobre un área de interés.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 gotas sobre uma área de interesse.
704,9/2/18 0:29,10/12/18 15:14,Urinary & Digestive Issues,Drink 1-2 drops a few drops in a glass of water.,Lime,42,App\Oil,704,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]","Beber 1-2 gotas, algunas gotas, en un vaso con agua.",Beba 1-2 gotas gotas em um copo de água.
705,9/2/18 0:29,10/12/18 15:14,Memory & Clarity,Inhale or diffuse.,Lime,42,App\Oil,705,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Inhalar o esparcir.,Inspire ou use o difusor.
706,9/2/18 0:29,10/12/18 15:14,Exhaustion & Depression,Apply 1-2 drops to the ears or back of the neck or diffuse to energize and uplift.,Lime,42,App\Oil,706,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas a las orejas o en la parte posterior del cuello, o esparcir para energizar y motivar.",Aplique 1-2 gotas nas orelhas ou na nuca ou use o difusor para energizar e elevar.
707,9/2/18 0:29,10/12/18 15:14,Herpes & Cold Sores,Take 1-2 drops in a capsule or apply 1-2 drops to outbreaks.,Lime,42,App\Oil,707,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas en las erupciones.,Tome 1-2 gotas em uma cápsula ou aplique 1-2 gotas para crises.
708,9/2/18 0:29,10/12/18 15:14,Chicken Pox,Use 1-2 drops in a capsule or apply 1-2 drops diluted to pox.,Lime,42,App\Oil,708,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Usar 1-2 gotas en una cápsula o aplicar 1-2 gotas diluidas para la viruela.,Use 1-2 gotas em uma cápsula ou aplique 1-2 gotas diluídas na catapora.
709,9/2/18 0:29,10/12/18 15:14,Head Lice,Add 20 drops with 15 drops melaleuca to a bottle of shampoo and apply.,Lime,42,App\Oil,709,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Agregue 20 gotas con 15 gotas de melaleuca a un bote de champú y aplíquelo.,Adicione 20 gotas com 15 gotas de melaleuca em um frasco de shampoo e aplique.
710,9/2/18 0:29,10/12/18 15:14,Pain & Inflammation,Massage 1-2 drops over an area of discomfort or take 1-2 drops in a capsule to increase antioxidants and decrease inflammation.,Lime,42,App\Oil,710,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Masajear 1-2 gotas sobre el área afectada o tomar 1-2 gotas en una cápsula para aumentar los antioxidantes y reducir la inflamación.,Massageie 1-2 gotas sobre uma área de desconforto ou tome 1-2 gotas em uma cápsula para aumentar os antioxidantes e diminuir a inflamação.
711,9/2/18 0:29,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Faint to Enlivened.,Lime,42,App\Oil,711,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Débil a Animado.,Use aromaticamente e 1-2 gotas topicamente para ir de fatigado para aliviado.
715,9/2/18 0:30,10/12/18 15:14,"Asthma Attack, Spastic Coughs, Bronchitis",Apply 1-2 drops to the chest or inhale from cupped hands.,Litsea,2,App\Oil,715,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al pecho o inhalar del cuenco de las manos.,Aplique 1-2 gotas no peito ou inspire das mãos em concha.
716,9/2/18 0:30,10/12/18 15:14,Acute & Chronic Back Pain,Apply 1-2 drops to the affected area. Dilute as needed.,Litsea,2,App\Oil,716,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área afectada. Diluya según sea necesario.,Aplique 1-2 gotas na área afetada. Dilua conforme necessário.
717,9/2/18 0:31,10/12/18 15:14,"Eczema, Acne & Oily Skin",Apply 1-2 drops to the affected area(s) or add to cleanser or lotion.,Litsea,2,App\Oil,717,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área afectada  o agregar limpiador o loción.,Aplique 1-2 gotas na(s) área(s) afetada(s) ou adicione ao limpador ou loção.
718,9/2/18 0:31,10/12/18 15:14,"High Blood Pressure, Irregular Heartbeat, Anxiety","Apply 1-2 drops to the chest, back of the neck and/or under the nose.",Litsea,2,App\Oil,718,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas al pecho, la parte posterior del cuello o debajo de la nariz.","Aplique 1-2 gotas no peito, nuca e/ou sob o nariz."
719,9/2/18 0:31,10/12/18 15:14,"Cough, Cold, Chills & Infections","Apply 1-2 drops to the chest, back of the neck or along the spine.",Litsea,2,App\Oil,719,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas al pecho, la parte posterior del cuello o a lo largo de la columna.","Aplique 1-2 gotas no peito, nuca ou ao longo da coluna."
720,9/2/18 0:31,1/16/19 5:47,"Seasonal Blues, Negative Thinking or Speaking",Diffuse or inhale from cupped hands.,Litsea,2,App\Oil,720,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o inhalar del cuenco de las manos.,Use um difusor ou inspire das mãos em concha.
721,9/2/18 0:31,10/12/18 15:14,"Nervous Tension, Headaches, Stressed Mind","Apply 1-2 drops across the forehead, on temples, diffuse and/or inhale from cupped hands.",Litsea,2,App\Oil,721,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas en toda la frente, en la sien, esparza y/o inhale del cuenco de las manos.","Aplique 1-2 gotas na testa, nas têmporas, use o difusor e/ou inspire das mãos em forma de concha."
722,9/2/18 0:31,10/12/18 15:14,"Nausea, Motion Sickness, Indigestion, Poor Appetite",Massage 1-2 drops in a circular motion into the abdomen. Dilute as needed.,Litsea,2,App\Oil,722,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Masajear 1-2 gotas diluidas con un movimiento circular en el abdomen. Diluya según sea necesario.,Massageie 1-2 gotas em movimentos circulares no abdômen. Dilua conforme necessário.
723,9/2/18 0:31,10/12/18 15:14,"Cellulite, Excessive Perspiration, Athlete’S Foot",Apply 1-2 drops to an area of concern.,Litsea,2,App\Oil,723,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a un área de interés.,Aplique 1-2 gotas em uma área de interesse.
724,9/2/18 0:31,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Encumbered to Purified.,Litsea,2,App\Oil,724,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Abrumado a Purificado.,Use aromaticamente e 1-2 gotas topicamente para ir de sobrecarregado para purificado.
725,9/2/18 0:32,1/16/19 5:50,"Anxiety, Depression & Lack of Energy","Apply 1-2 drops to the back of the neck, the forehead, under the nose, or over the heart. Inhale from cupped hands.",Magnolia,43,App\Oil,725,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas en la parte posterior del cuello, la frente, debajo de la nariz o sobre el corazón. Inhale del cuenco de las manos.","Aplique 1-2 gotas na nuca, testa, sob o nariz ou sobre o coração. Inspire das mãos em concha."
727,9/2/18 0:32,10/12/18 15:14,"Irritability, Anger & Rage, Hysteria, Panic, Grief & Shock","Apply 1-2 drops to the back of the neck, forehead, under the nose, over heart, or bottoms of feet. Inhale from cupped hands.",Magnolia,43,App\Oil,727,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas en la parte posterior del cuello, la frente, debajo de la nariz, sobre el corazón o en las plantas de los pies. Inhale del cuenco de las manos.","Aplique 1-2 gotas na nuca, testa, sob o nariz, sobre o coração ou sola dos pés. Inspire das mãos em concha."
