id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,recipe_ingredient,body,is_featured,sort_order,user_id,Instructions Spanish,Instructions Portuguese
85,2019-01-09 01:07:48,2019-01-09 01:07:48,Reusable Dryer Sheet,Hoja de secadora reutilizable,Folhas reutilizáveis para secadora,t0gfKfZPsECGPalMcNffKv6MFQTsqjYBWCfaft8f.jpeg,,NULL,,"Place cloth in a container. Drop essential oil on fabric. Allow essential oil to dry thoroughly. Place dryer sheet on top of wet clothes in dryer and dry as usual. When sheet has lost its scent, simply add more oil.",0,0,0,"Coloque tela en un recipiente. Deje caer unas gotas de aceite esencial sobre la tela. Permita que el aceite esencial se seque por completo. Coloque una hoja de secadora encima de la ropa mojada dentro de la secadora y seque como de costumbre. Cuando la hoja haya perdido su aroma, simplemente agregue más aceite.","Coloque o pano em um recipiente. Coloque gotas de óleo essencial no tecido. Deixe que o óleo essencial seque. Coloque o papel da secadora em cima das roupas molhadas na secadora e seque como de costume. Quando o papel perder seu aroma, apenas adicione mais óleo."
86,2019-01-09 01:10:06,2019-01-09 01:10:06,Whitner & Brightener,Blanqueador y abrillantador,Branqueador e ilustrador,26eTEwWlMISKrbORXFZhBYqaq9kmfTS3qb1qrAnh.jpeg,,NULL,,Combine ingredients and pour into the bleach compart- ment of your washing machine or directly to the water. Launder as usual. Do not use on brights or colors. Hydro- gen peroxide is a natural ingredient known for its bleaching properties.,0,0,0,Combine los ingredientes y viértalos en el compartimento de blanqueador de su lavadora o directamente en el agua. Lave como de costumbre. No utilice en prendas brillantes brillos o de colores. El peróxido de hidrógeno es un ingrediente natural conocido por sus propiedades blanqueadoras.,Junte os ingredientes e coloque no compartimento de alvejante de sua máquina de lavar ou diretamente na água. Lave como de costume. Não use em roupas coloridas ou brilhantes. Peróxido de hidrogênio é um ingrediente natural conhecido por suas propriedades alvejantes.
87,2019-01-09 01:12:25,2019-01-09 01:12:25,Stain Stick,Removedor de manchas en barra,Bastão para manchas,I5B7KRAXuBvWE2fyBIOqamY5h8241vtDQpSoc4od.jpeg,,NULL,,"Grate soap and place in microwave-safe bowl with water. Melt on low heat in microwave in thirty-second intervals for about a minute and a half. Once it has melted, let cool for five minutes and stir in essential oil. Pour into a stain stick container or deodorant container with a push-up bottom. Allow to cool to a solid state before using. Because melaleuca essential oil is a mild solvent, this stick will also help to remove set-in stains.",0,0,0,"Ralle el jabón y colóquelo en un recipiente con agua apto para microondas. Derrita a fuego lento en el microondas en intervalos de treinta segundos durante aproximadamente un minuto y medio. Una vez derretida la mezcla, deje enfriar durante cinco minutos y agregue el aceite esencial. Viértala en un recipiente tipo barra para manchas o en un recipiente para desodorante con fondo push-up. Deje enfriar la mezcla y solidificar antes de usarla. Debido a que el aceite esencial de melaleuca es un solvente suave, esta barra también le ayudará a eliminar manchas incrustadas.","Rale o sabonete e coloque em uma tigela que vá no microondas com água. Derreta em potência baixa no microondas em intervalos de trinta segundos por cerca de um minuto e meio. Depois de derretida, deixe esfriar por cinco minutos e misture no óleo essencial. Despeje em um recipiente em barra antimanchas ou desodorante com um fundo push-up. Deixe esfriar a um estado sólido antes de usar. Como o óleo essencial de melaleuca é um solvente neutro, este bastão também ajudará a remover manchas secas."
88,2019-01-09 01:54:07,2019-06-10 14:42:21,Itchy Skin Belly Butter,Crema para la piel del vientre con picazón,Manteiga para barriga com comichão na pele,fMSKp0N3bDi7O0lEEKQAWUfPdlfV9Ot5sXuFj3jx.jpeg,,NULL,,"Add oil and shea butter and place in oven-safe glass bowl. Fill a pot with a couple inches of water and place glass bowl inside. Melt butter and oil over medium heat until translucent. Remove from heat and place in the refrigerator for about 2 hours until solid. Whip for about 2-3 minutes into buttery consistency. Spoon into jar, cover and refrigerate 1 more hour. Will store for 6 months at room temperature. Apply directly to belly or itchy spots to nourish and moisturize skin. Another solution is to add coriander essential oil to your lotion.",1,0,0,"Agregue aceite y manteca de karité y colóquelos en un recipiente de vidrio apto para hornos. Llene una olla con un par de pulgadas de agua y coloque el tazón de vidrio dentro de la olla. Derrita la mantequilla y el aceite a fuego medio hasta que estén transparentes. Retire del fuego y coloque en el refrigerador durante aproximadamente 2 horas hasta que la mezcla se solidifique. Bata durante 2 a 3 minutos hasta obtener una consistencia mantecosa. Coloque en una jarra, tape y refrigere durante 1 hora más. Se almacenará durante 6 meses a temperatura ambiente. Aplique directamente sobre el vientre o zonas con picazón para nutrir e hidratar la piel. Otra solución es agregar aceite esencial de cilantro a su loción.","Adicione óleo e manteiga de caritê e coloque em uma tigela de vidro que vá no forno. Encha um pote com alguns centímetros de água e coloque a tigela de vidro dentro. Derreta a manteiga e o óleo no fogo médio até ficar translúcido. Tire do fogo e coloque na geladeira por cerca de 2 horas, até ficar sólido. Mexa por cerca de 2-3 minutos até chegar em uma consistência de manteiga. Coloque em uma jarra com colher, cubra e leve a geladeira por mais 1 hora. Pode ser armazenada por 6 meses em temperatura ambiente. Aplique diretamente na barriga ou em pontos com comichão para cuidar e hidratar a pele. Outra solução é adicionar o óleo essencial de coentro em sua loção."
89,2019-01-09 02:01:31,2019-01-09 02:01:31,Hemorrhoid Relief Spray,Atomizador para aliviar hemorroides,Spray para alívio de hemorroidas,NF4Efs2pd11rteAYza639oQAV4iSsma2aRBacGrZ.jpeg,,NULL,,Mix oils and fractionated coconut oil together in a spray bottle and apply.,0,0,0,Mezcle los aceites y aceite de coco fraccionado en una botella con atomizador y aplique.,Misture óleos e óleo de coco fracionado em um borrifador e aplique-o.
90,2019-01-09 02:22:02,2019-01-09 02:22:02,Smell Good Pet Spray,Atomizador para mascotas para que huelan bien,Spray bom ar para animais,6tL9zhFKNJxcwrNgmH93gUtPsk5Exe9VG9MuIs1h.jpeg,,NULL,,Combine in a small glass spray bottle. Shake well and spray on pet for instant germ and smell relief.,0,0,0,Combine en una botella con atomizador pequeña. Agite bien y rocíe sobre sus mascotas para un alivio instantáneo contra los gérmenes y los olores.,Junto tudo em um borrifador de vidro. Agite bem e borrife no animal para alívio instantâneo contra germes e odor.
91,2019-01-09 02:26:45,2019-05-24 12:00:17,Pet Shampoo,Champú para mascotas,Shampoo para animais,pEcjwhDKEKeiQdmb2C3kqEmd5lzrxCkjuRsFt2mv.jpeg,,NULL,,"Place all ingredients in a glass jar and mix well. Apply a quarter-size amount to pet and scrub vigorously. Use more on a large pet, if needed. Shampoo will be a bit watery, but your pet will be clean and smell great for days.",0,0,0,"Coloque todos los ingredientes en un frasco de vidrio y mezcle bien. Aplíquele una cantidad de un cuarto del tamaño de la mascota y frote vigorosamente. Aplique más cantidad cuando la mascota sea de mayor tamaño, si es necesario. El champú será un poco acuoso, pero su mascota se mantendrá limpia y con un olor magnífico durante días.","Coloque todos os ingredientes em uma jarra de vidro e misture bem. Aplique uma quantidade do tamanho de uma moeda no animal e esfregue bem. Use mais em um animal grande, se necessário. O shampoo ficará um pouco aquoso, mas seu animal ficará limpo e cheirará bem por dias."
92,2019-01-09 02:34:47,2019-01-09 02:34:47,Cat Scratch Deterrent,Efecto disuasorio para los arañazos de gatos,Restringente para arranhões de gato,ykOGhL9y3JqjNMp5v6TCw1v6R42QYH4NXlopLbbP.jpeg,,NULL,,"Fill an empty spray bottle with oils. Add, water shake well, and spray on areas you do not want your cat to scratch.",0,0,0,"Vierta los aceites en una botella con atomizador vacía. Agregue agua, agite bien y rocíe en las áreas que no desea que su gato se rasque.","Encha um borrifador vazio com óleos. Adicione água, agite bem e borrife em áreas onde você não quer que seu gato arranhe."
93,2019-01-09 02:41:45,2019-02-08 11:50:23,Doggy Bad Breath Biscuits,Galletas para perros para el mal aliento,Biscoitos para mau hálito de cachorros,aS3N42BgHHBYR5L1lBNQRWKoO86xUpzVaA9jLuCu.jpeg,,NULL,,"Mix dry ingredients together in a small mixing bowl. In another bowl mix bananas, eggs, peanut butter, and coconut oil. Mix thoroughly. Add essential oils and mix. Mix dry ingredients into banana mixture and stir until combined. 
Using a spoon, scoop large balls onto a cookie sheet and bake at 350 degrees for 20 minutes to make about 1 dozen biscuits.",0,0,0,"Mezcle los ingredientes secos en un tazón pequeño. En otro tazón mezcle bananas, huevos, mantequilla de maní y aceite de coco. Mezcle cuidadosamente. Agregue los aceites esenciales y mezcle bien. Mezcle los ingredientes secos en la mezcla de banana y revuelva hasta combinarlos. Con una cuchara, coloque bolas grandes en una bandeja para hornear y hornee a 350 grados durante 20 minutos para hacer aproximadamente 1 docena de galletas.","Misture ingredientes secos em uma tigela pequena. Em outra tigela misture bananas, ovos, manteiga de amendoim e óleo de coco. Misture bem. Adicione óleos essenciais e misture. Misture os ingredientes secos na mistura de banana e mexa até eles serem integrados. Usando uma colher, faça bolas grandes na assadeira de biscoitos e asse em 176 graus Celsius por 20 minutos para fazer 1 dezena de biscoitos."
94,2019-01-09 02:53:18,2019-01-09 03:01:18,Skinny Wrap,Skinny Wrap,Fita emagrecedora,,,NULL,,"Place the oils into a 4-ounce spray bottle, top with grapeseed oil, and mix well. Spray over the area you are wrapping and co ver with ace bandages or BPA-free plastic wrap. Allow wrap to sit for forty minutes. Remove wrapping and massage remaining oils into the skin. Wraps are most effective when you apply four or more, allowing two to three days between each wrap to decrease cellulite, improve circulation, and help tighten skin.",0,0,0,"Coloque los aceites en una botella con atomizador de 4 onzas, cubra con aceite de semilla de uva y mezcle bien. Rocíe sobre el área que está vendando y cubra con vendajes ACE o vendajes de plástico sin BPA. Permita que el vendaje repose durante cuarenta minutos. Retire el vendaje y masajee los aceites restantes sobre la piel. Los vendajes son más efectivos cuando aplica cuatro o más, permitiendo dos o tres días entre cada vendaje para disminuir la celulitis, mejorar la circulación y ayudar a tensar la piel.","Coloque os óleos em um borrifador de 120 ml, cubra com óleo de semente de uvas e misture bem. Borrife sobre a área que você está embalando e cubra com bandagens ou filme plástico BPA. Deixe descansar por quarenta minutos. Remova a embalagem e massageie os óleos restantes na pele. Os envoltórios são mais eficazes quando você aplica quatro ou mais, permitindo dois a três dias entre cada envoltório diminuam a celulite, melhorem a circulação e ajudem a esticar a pele."
95,2019-01-09 03:07:36,2019-01-09 03:08:18,Teeth Brightener,Blanqueador de dientes,Iluminador de dentes,Y8yutuIAK5U7yvLSzdrDx3UwNh2pD7n6apGQxWmT.jpeg,,NULL,,Mash strawberry into a pulp. Add peppermint essential oil and mix well. Dip toothbrush into pulp mixture and brush normally. Rinse thoroughly.,0,0,0,Triture fresas hasta convertirlas en pulpa. Agregue aceite esencial de menta y mezcle bien. Sumerja el cepillo de dientes en la mezcla de pulpa y cepille como de costumbre. Enjuague abundantemente.,Esmague os morangos até virar uma polpa. Adicione o óleo essencial de hortelã-pimenta e misture bem. Mergulhe a escova de dentes na mistura da polpa e escove os dentes normalmente. Enxágue tudo.
96,2019-01-09 03:10:54,2019-05-24 12:00:17,Cinnamon Mouthwash,Enjuague bucal de canela,Enxaguante bucal de canela,dvHqvvC8ILFzuTA6M1ELlNROZtOKH9Gw1OvTgjka.jpeg,,NULL,,Add essential oil to a glass jar filled with 2 cups of water. Shake. Swish for twenty to thirty seconds. Spit or swallow and repeat.,0,0,0,Agregue aceite esencial a un frasco de vidrio con 2 tazas de agua. Agite. Haga gárgaras durante veinte a treinta segundos. Escupa o trague y repita la operación.,Adicione óleo essencial a uma jarra de vidro cheia com 2 xícaras de água. Agite. Bocheche por vinte a trinta segundos. Cuspa ou engula e repita.
97,2019-01-09 03:15:27,2019-01-09 03:15:27,Minty Mouthwash,Enjuague bucal de menta,Enxaguante bucal de menta,LHxba3LbYK3fNfnbf0gCIwdgFcpintJx9YT92qMz.jpeg,,NULL,,"Put essential oil into a cup filled with water. Mix well and take small sips, swishing f or twenty to thirty seconds. Spit or swallow and repeat.",0,0,0,"Ponga el aceite esencial en una taza llena de agua. Mezcle bien y tome pequeños sorbos, haga gárgaras durante veinte o treinta segundos. Escupa o trague y repita la operación.","Coloque óleo essencial em uma xícara cheia de água. Misture bem e tome pequenos goles, fazendo bochecho por vinte a trinta segundos. Cuspa ou engula e repita."
98,2019-01-09 03:29:59,2019-01-09 03:29:59,At Home Microdermabrasion,Microdermoabrasión en casa,Microdermoabrasão em casa,,,NULL,,"Mix ingredients in a small bowl until watery paste forms. Dip clean fingers into a paste and, using a circular motion, gently massage face and throat until covered with a thin coat. Rinse and mois turize. Safe for all skin types, but do not apply to sun/windburned skin. Microderm once or twice weekly to exfoliate and expel dead skin cells. The skin will f eel refreshed and toned.",0,0,0,"Mezcle los ingredientes en un tazón pequeño hasta que se forme una pasta acuosa. Sumerja los dedos limpios en la pasta y, con un movimiento circular, masajee suavemente la cara y la garganta hasta cubrirlos con una capa delgada. Enjuague e hidrate. Es segura para todo tipo de pieles, pero no aplique sobre la piel quemada por el sol o el viento. Microdermoabrase una o dos veces por semana para exfoliar y expulsar las células muertas de la piel. La piel se sentirá fresca y tonificada.","Misture os ingredientes em uma tigela pequena até formar uma pasta aguada. Mergulhe dedos limpos na pasta e, utilizando um movimento circular, massageie gentilmente o rosto e a garganta até ficarem com uma camada fina. Enxágue e hidrate. Seguro para todos os tipos de pele, mas não aplique em pele queimada pelo sol/vento. Realize a microdermoabrasão uma ou duas vezes por semana para esfoliar e expelir células mortas da pele. A pele sentirá refrescante e saudável."
99,2019-01-09 03:38:03,2019-01-09 03:38:03,Cooling Spray,Atomizador refrescante,Spray refrescante,BpNA3UFla2JoB5yGJ5cmfn9TLRY4oSGYVT0iFCZl.jpeg,,NULL,,Combine in a small spray bottle for instant cooling and a reviving blast.,0,0,0,Combine en una botella con atomizador pequeña para obtener un frescor instantáneo y una explosión revitalizadora.,Combine em um borrifador pequeno para uma sensação refrescante instantânea e uma explosão vivificadora.
100,2019-01-09 03:41:41,2019-01-09 03:46:19,Sunscreen,Protector solar,Protetor solar,pytLho4HjrZhT4Ye09N58KfqXFWKu3kwgR9K6RBQ.jpeg,,NULL,,Place all ingredients except zinc oxide and helichrysum essential oil into a glass mixing bowl. Fill a saucepan with 2 to 3 inches of water and turn on medium heat. Place a glass bowl in saucepan and stir as ingredients melt. Remove from heat and add the helichrysum essential oil and zinc oxide. Pour into a glass jar and store in a cool place. Apply lotion to skin before sun exposure. Reapply as needed.,0,0,0,Coloque todos los ingredientes excepto el óxido de zinc y el aceite esencial de helicriso en un tazón de vidrio. Llene una cacerola con 2 a 3 pulgadas de agua y encienda el fuego medio. Coloque un recipiente de vidrio en una cacerola y revuelva mientras los ingredientes se derriten. Retire del fuego y agregue el aceite esencial de helicriso y el óxido de zinc. Vierta en un frasco de vidrio y guarde la mezcla en un lugar fresco. Aplique la loción sobre la piel antes de exponerse al sol. Vuelva a aplicar según sea necesario.,"Coloque todos os ingredientes, exceto o óxido de zinco e o óleo essencial de helichrysum em uma tigela de vidro. Encha uma panela com 30 a 50 ml de água e coloque no fogo médio. Coloque uma tigela de vidro na panela e mexa até os ingredientes derreterem. Tire do fogo e adicione o óleo essencial de helichrysum e óxido de zinco. Coloque em uma jarra de vidro e guarde em um lugar fresco. Aplique a loção na pele antes de exposição ao sol. Reaplicar conforme necessário."
101,2019-01-09 04:09:36,2019-05-24 12:00:17,Jet Lag Help,Ayuda con el jet lag,Ajuda com jet lag,OZAct8We48fOwLoMNFD0Sna4GuVbIFp8caz6B4Xn.jpeg,,NULL,,Simply add essential oils to your tub water. Bathe and enjoy. Follow with a quick cold shower to help you feel refreshed and alive in no time.,0,0,0,Simplemente agregue aceites esenciales al agua de su bañera. Báñese y disfrute. Siga con una rápida ducha fría para ayudarlo a sentirse renovado y revitalizado de forma instantánea.,Apenas adicione óleos essenciais na água da banheira. Aproveite seu banho de banheira. Depois tome uma rápida ducha fria para ajudar a se sentir refrescante e vivo.
102,2019-01-09 04:12:28,2019-01-09 04:12:28,Eye Glasses Cleaner,Limpiador de lentes,Limpador para lentes de óculos,BBC1rQaor7S6N6E8Rv0GgtAyUl4jL6INLhfXU8bf.jpeg,,NULL,,"Mix ingredients into a small spray bottle, shake and spray directly onto glass. Wipe with a scratch-free cloth.",0,0,0,"Mezcle los ingredientes en una botella con atomizador pequeña, agite y pulverice directamente sobre el vidrio. Limpie con un paño antiarañazos.","Misture os ingredientes em um borrifador pequeno, agite e borrife diretamente no vidro. Limpe com um pano à prova de riscos."
103,2019-01-09 04:16:16,2019-01-09 04:17:02,Bedbugs Be Gone Spray,Atomizador para eliminar las chinches,Spray contra percevejos,hkYwmb4AQJL664236ALl2uyje1PaVyC17IoypVKp.jpeg,,NULL,,"On your travels, bring a small spray bottle filled with 10 drops of white fir or peppermint essential oil mixed with water. Spray on bedding and sheets before using to deter bedbugs. Spray suitcases too, so they can’t stow away home with you.",0,0,0,"En sus viajes, lleve una botella con atomizador pequeña llena con 10 gotas de abeto blanco o aceite esencial de menta mezclado con agua. Rocíe la ropa de cama y las sábanas antes de usar para repeler las chinches. Rocíe también las maletas, para que no se las lleve de regreso a casa con usted.","Em suas viagens, leve um pequeno borrifador com 10 gotas do óleo essencial de abies concolor ou hortelã-pimenta junto com água. Borrife na roupa de cama e nos lençóis antes de usá-lo para repelir os insetos. Borrife na mala também, para que eles não o acompanhem até sua casa."
104,2019-01-09 04:25:30,2019-01-09 04:28:31,Steamy After-Bath Rub,Pomada para después de bañar,Massagem vaporosa pós-banho,,,NULL,,"Combine ingredients and massage on skin. Combine the deep, intoxicating effects of essential oils with sensual touch and massage to arouse intense desire.",0,0,0,Combine los ingredientes y masajee la piel. Combine los efectos profundos y embriagadores de los aceites esenciales con un toque sensual y un masaje para despertar un deseo intenso.,Junte os ingredientes e massageie-os na pele. Combine os efeitos profundos e intoxicantes dos óleos essenciais com um toque sensual e massagem para despertar um desejo intenso.
105,2019-01-09 04:46:59,2019-01-09 04:50:13,Exotic Cinnamon Love Balm,Bálsamo exótico de canela,Bálsamo exótico de canela,,,NULL,,"Warm all ingredients, except essential oil, over low heat until the cocoa butter and beeswax are melted. Remove from heat and add the cinnamon essential oil. Beat the mixture for a few minutes until it begins to thicken and becomes opaque. Pour or spoon into a storage container. Cool for fifteen minutes before capping. Let mixture sit for four hours before use as a kissing or massage balm.",0,0,0,"Caliente todos los ingredientes, excepto el aceite esencial, a fuego lento hasta que la manteca de cacao y la cera de abejas se derritan. Retire del fuego y agregue el aceite esencial de canela. Bata la mezcla durante unos minutos hasta que comience a espesarse y se vuelva opaca. Vierta o remueva con una cuchara en un recipiente de almacenamiento. Deje enfriar durante quince minutos antes de tapar. Deje reposar la mezcla durante cuatro horas antes de usarla como bálsamo de labios o para masajes.","Aqueça todos os ingredientes, exceto o óleo essencial, em fogo baixo até que a manteiga de cacau e a cera de abelhas derretam. Tire do fogo e adicione o óleo essencial de canela. Bata a mistura por alguns minutos até começar a engrossar e se tornar opaca. Despeje ou coloque com uma colher em um recipiente de armazenamento. Deixe esfriar por quinze minutos antes de tampar. Deixe a mistura descansar por quatro horas antes de usar como bálsamo para beijos ou massagem."
106,2019-01-09 04:53:19,2019-03-08 17:50:11,Erotic Massage Blend,Mezcla erótica para masajes,Mix para massagem erótica,n1QaHPe5b6gngnPJpUfYEQkT1y7T15m1MKVV77WF.jpeg,,NULL,,Mix oils together and apply lightly on genitals. This blend helps to reach and prolong climax.,0,0,0,Mezcle los aceites y aplique ligeramente sobre los genitales. Esta mezcla ayuda a alcanzar y prolongar el clímax.,Misture os óleos e aplique-os cuidadosamente nas genitais. Esta mistura ajuda a alcançar e prolongar o clímax.
107,2019-01-09 04:59:01,2019-05-24 12:00:17,Aphrodisiac Blend For Diffusing,Mezcla afrodisíaca para esparcir,Mix afrodisíaco para uso com difusor,SXKjl2pfCeYGkUVcdlkPTf7abyu6J6p5U8hJxQg0.jpeg,,NULL,,Drop these essential oils into a diffuser and fill the air with excitement.,0,0,0,Coloque unas gotas de estos aceites esenciales en un difusor y llene el aire de emoción.,Coloque as gotas desses óleos essenciais em um difusor e encha o ar de empolgação.
108,2019-01-09 05:12:40,2019-01-09 05:12:40,Aphrodisiac Massage Blend,Mezcla afrodisíaca para masajes,Mix para massagem afrodisíaca,wWsVA2QIenwTbrdJSvCrx14n1SO0soRYfN5HwSOm.jpeg,,NULL,,Mix oils together and massage on the skin to increase connection and arousal.,0,0,0,Mezcle los aceites y masajee la piel para aumentar la conexión y la excitación.,Misture os óleos e massageie-os na pele para aumentar a conexão e excitação.
109,2019-01-09 05:22:27,2019-01-09 05:25:37,Sensual Sheets,Sábanas sensuales,Lençóis sensuais,OccL8apOJ3X40RbWV8JW5Nwp5HV6avu1DwCBCF0a.jpeg,,NULL,,Add essential oils to a spray bottle and fill with water. Spray on bed sheets for a romantic evening.,0,0,0,Agregue los aceites esenciales a una botella con atomizador y llénela con agua. Rocíelo en sus sábanas para crear una velada romántica.,Adicione os óleos essenciais em um borrifador e encha com água. Borrife nos lençóis da cama para uma noite romântica.
110,2019-01-09 05:33:59,2019-01-09 05:36:06,Mason Jar Candles,Velas en tarros Mason,Velas em potes de vidro,,,NULL,,"Fill a mason jar almost to the top with coconut oil. Mix in the desired essential oil. (If you want to add decorations such as pine cones, citrus fruit, cranberries, fir branches, food coloring, etc. add to the jar before pouring in oil.) 
Drill a small hole into the top of the mason jar lid, and slide the lamp wick through the hole, assuring that most of the wick is inside the jar. Tighten the lid and light en the night.",0,0,0,"Llene un tarro Mason con aceite de coco casi hasta arriba. Mezcle con el aceite esencial deseado. (Si desea agregar adornos como piñas, cítricos, arándanos, ramas de abeto, colorantes alimenticios, etc., agréguelos al tarro antes de verter el aceite.) Perfore un pequeño orificio en la parte superior de la tapa del tarro Mason y deslice la mecha de la lámpara a través del orificio, asegurándose de que la mayor parte de la mecha esté dentro del tarro. Apriete la tapa y encienda durante la noche.","Encha o pote quase até a boca com óleo de coco. Misture no óleo essencial desejado. (Se você quiser incluir decorações como pinhas, frutas cítricas, cranberries, ramos de pinheiros, corante alimentar, etc. adicione no pote antes de colocar o óleo.) Faça um pequeno furo no topo da tampa do pote, e passe o pavio da lâmpada pelo buraco, garantindo que a maior parte fique dentro do pote. Aperte a tampa e acenda a lâmpada a noite."
112,2019-01-09 05:45:12,2019-01-09 05:46:34,Fall Freshener,Ambientador de otoño,Ambientador de outono,PozA8J4gQP51QU8FOjzvhM7oD7p5pijweBuG1afH.jpeg,,NULL,,Combine oils in a 4-ounce spritzer bottle. Fill the bottle with water. Spray around the house.,0,0,0,Combine los aceites en una botella con atomizador de 4 onzas. Llene el frasco con agua. Rocíe dentro de las estancias de su hogar.,Combine os óleos em um frasco de spritzer de 120 ml. Encha o frasco com água. Borrife pela casa.
113,2019-01-09 05:53:35,2019-01-09 05:55:53,Spice Cologne,Colonia con especias,Colônia apimentada,KauSnt114sf90lqFoLIQwSpOTiXG4IdBSL3kETZb.jpeg,,NULL,,Combine essential oils with fractionated coconut oil into a glass roller bottle. Attach the roll-on cap and shake the vial until the mixture is combined. Let mixture sit for at least 24 hours before use.,0,0,0,Combine aceites esenciales con aceite de coco fraccionado en una botella roll-on de vidrio. Coloque la tapa roll-on y agite el vial hasta que la mezcla quede homogénea. Deje reposar la mezcla durante al menos 24 horas antes de usarla.,Combine os óleos essenciais com óleo de coco fracionado em uma garrafa roll-on de vidro. Prenda a tampa roll-on e agite o frasco até tudo misturar. Deixe a mistura descansar por pelo menos 24 horas antes do uso.
114,2019-01-09 05:58:27,2019-01-09 05:59:42,Shoe Deodorizer,Desodorizante para zapatos,Desodorizante para sapatos,fqw1y3AQofSLiiwF1DyoW7N80GXVABaUkwExao2R.jpeg,,NULL,,Drop essential oils onto a paper towel or a used dryer sheet. Place in y our shoes overnight.,0,0,0,Coloque gotas de los aceites esenciales sobre una toalla de papel o una hoja de secadora usada. Colóquela dentro de sus zapatos durante la noche.,Coloque gotas dos óleos essenciais no papel-toalha ou em um papel de secadora usado. Coloque nos seus sapatos durante a noite.
115,2019-01-09 06:01:45,2019-02-08 11:50:28,Foot Roll-On (Antifungal),Rolón para pies (Antihongos),Roll-on para pés (antifúngico),RLENjoxDPuqkwibcTZ512g9gyF2jn5or29AiG5gD.jpeg,,NULL,,Combine essential oils in a glass bottle with a roller lid and apply topically to affected areas between toes and around toenails.,0,0,0,Combine aceites esenciales en una botella roll-on de vidrio y aplique tópicamente en las áreas afectadas entre los dedos de los pies y alrededor de las uñas de los pies.,Combine óleos essenciais em um frasco de vidro com uma tampa roll-on e aplique topicamente nas áreas afetadas entre os dedos do pé e ao redor das unhas.
116,2019-01-09 06:07:26,2019-01-09 06:12:50,Musky Deodorant,Desodorante almizclado,Desodorante almiscarado,QtERMnxzfNlGBTfv5fMcwvgafzXn9CEVK9ssPs7y.jpeg,,NULL,,Combine the essential oils in an empty 2-ounce glass spray bottle. Add fractionated coconut oil to fill the bottle. Shake well before each use.,0,0,0,Combine los aceites esenciales en una botella con atomizador de vidrio vacía de 2 onzas. Agregue aceite de coco fraccionado para llenar la botella. Agite bien antes de cada uso.,Combine os óleos essenciais em um borrifador de vidro de 60 ml. Adicione o óleo de coco fracionado para encher o frasco. Agite bem antes de cada uso.
117,2019-01-09 06:19:07,2019-01-09 06:22:44,Earthy Aftershave,Loción para después del afeitado otoñal,Pós-barba rústico,IFbun4eaDtdUK4exyU1w2bzB2IEOvx21Q8fytdu3.jpeg,,NULL,,"Place all ingredients in a bottle. Shake well and pat onto skin after shaving for a natural, great-smelling antiseptic and anti-inflammatory aftershave.",0,0,0,Coloque todos los ingredientes en una botella. Agite bien y palmee la piel después de afeitarse para obtener una excepcional loción para después del afeitado antiséptica e antiinflamatoria.,"Coloque todos os ingredientes em um frasco. Agite bem e bata na pele após fazer a barba para um pós-barba anti-séptico e anti-inflamatório natural, com ótimo cheiro."
