id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,is_featured,sort_order,ailment_type
1010,2019-03-15 09:52:05,2019-03-15 15:29:26,"Dry, Itchy, Red/Redness, Tear Duct (Blocked), Watery","Conducto lagrimal (bloqueado) seco, con picor, rojo/enrojecido, lloroso","Seco, Coceira, Vermelho/Vermelhidão, Duto lacrimal (Bloqueado), Lacrimoso",NULL,,NULL,0,361,1
1011,2019-03-15 09:52:05,2019-03-31 03:50:40,Dull Hair,Cabello opaco,Cabelo Fraco,NULL,,NULL,0,362,1
1012,2019-03-15 09:52:05,2019-03-15 15:29:26,Ear Mites,Ácaros del oído,Ácaro de ouvido,NULL,,NULL,0,363,1
1013,2019-03-15 09:52:05,2019-03-15 09:52:05,Earache,Dolor de oído,Dor de ouvido,NULL,,NULL,0,364,1
1014,2019-03-15 09:52:05,2019-03-15 09:52:05,Earache,Dolor de oído,Dor de ouvido,NULL,,NULL,0,365,1
1015,2019-03-15 09:52:05,2019-03-15 15:29:26,Earache/Pain,Otalgia/dolor,Dor de ouvido,NULL,,NULL,0,366,1
1016,2019-03-15 09:52:05,2019-03-15 15:29:26,"Eardrum, Perforated","Tímpano, perforado","Tímpano, perfurado",NULL,,NULL,0,367,1
1017,2019-03-15 09:52:05,2019-03-15 15:29:26,Easily Bugged/Bothered,Se molesta/enoja con facilidad,Facilmente aborrecido/incomodado,NULL,,NULL,0,368,1
1018,2019-03-15 09:52:06,2019-03-15 15:29:26,"Eating, Excessive, Late At Night","Comer, en exceso, tarde por la noche","Comer, em excesso, tarde da noite",NULL,,NULL,0,369,1
1019,2019-03-15 09:52:06,2019-03-15 15:29:26,"Eating, Over/Binging/Compulsive","Comer, por demás/atracón/compulsivo","Comer, Mais/Petiscar/Compulsivo",NULL,,NULL,0,370,1
1020,2019-03-15 09:52:06,2019-03-15 15:29:26,Eczema/Psoriasis,Eccema/psoriasis,Eczema/Psoríase,NULL,,NULL,0,371,1
1021,2019-03-15 09:52:06,2019-03-15 09:52:06,Eczema/Psoriasis,Eccema/psoriasis,Eczema/Psoríase,NULL,,NULL,0,372,1
1022,2019-03-15 09:52:06,2019-03-15 09:52:06,Edema,Edema,Edema,NULL,,NULL,0,373,1
1023,2019-03-15 09:52:06,2019-03-15 15:29:26,"Edema (Water Retention, Swelling In Hands/Ankles/Feet)","Edema (retención de agua, inflamación en las manos/tobillos/pies)","Edema (retenção de água, inchaço nas mãos/tornozelos/pés)",NULL,,NULL,0,374,1
1024,2019-03-15 09:52:06,2019-03-15 15:29:26,Edema/Swelling/Water Retention,Edema/inflamación/retención de líquidos,Edema/Inchaço/Retenção de Água,NULL,,NULL,0,375,1
1025,2019-03-15 09:52:07,2019-03-15 15:29:26,Emotional Cause,Causa emocional,Causa emocional,NULL,,NULL,0,376,1
1026,2019-03-15 09:52:07,2019-03-15 15:29:26,Emotional Discomfort,Malestar emocional,Desconforto emocional,NULL,,NULL,0,377,1
1027,2019-03-15 09:52:07,2019-03-15 15:29:26,"Emotional Issues, Female Sexuality","Problemas emocionales, sexualidad femenina","Questões emocionais, sexualidade feminina",NULL,,NULL,0,378,1
1028,2019-03-15 09:52:07,2019-03-15 15:29:26,Emotional/Stress-Induced Eating,Comer por cuestiones emocionales/inducido por estrés,Alimentação emocional/induzida por estresse,NULL,,NULL,0,379,1
1029,2019-03-15 09:52:07,2019-03-15 15:29:26,Emotionality/Overly Emotional,Emocional/demasiado emocional,Emocional/Excessivamente Emotivo,NULL,,NULL,0,380,1
1030,2019-03-15 09:52:07,2019-03-15 09:52:07,Endometriosis,Endometriosis,Endometriose,NULL,,NULL,0,381,1
1031,2019-03-15 09:52:07,2019-03-21 21:15:34,Endometriosis,Endometriosis,Endometriose,NULL,,NULL,0,382,1
1032,2019-03-15 09:52:07,2019-03-15 15:29:27,Endure Stress And Avoid Illness,Soportar el estrés y evitar enfermedades,Suportar o estresse e evitar doenças,NULL,,NULL,0,383,1
1033,2019-03-15 09:52:07,2019-03-15 15:29:27,Energy Dips/Fatigue/Drowsiness,Caída de energía/fatiga/mareo,Quedas de energia/fadiga/sonolência,NULL,,NULL,0,384,1
1034,2019-03-15 09:52:08,2019-03-15 15:29:27,"Energy, Lack Of","Energía, falta de","Energia, Falta De",NULL,,NULL,0,385,1
1035,2019-03-15 09:52:08,2019-03-15 15:29:27,"Energy, Lack Of Stress","Energía, falta de estrés","Energia, Falta de ênfase",NULL,,NULL,0,386,1
1036,2019-03-15 09:52:08,2019-03-15 15:29:27,"Energy, Loss Of/Fatigue, Chronic","Energía, falta de/fatiga, crónica","Energia, Perda De/Fadiga, Crônica",NULL,,NULL,0,387,1
1037,2019-03-15 09:52:08,2019-03-15 15:29:27,"Energy, Low/Fatigue","Energía, baja/fatiga","Energia, Baixa/Fadiga",NULL,,NULL,0,388,1
1038,2019-03-15 09:52:08,2019-03-15 15:29:27,"Energy, Low/Fatigue/Exhaustion","Energía, baja/fatiga/agotamiento","Energia, Baixa/Fadiga/Exaustão",NULL,,NULL,0,389,1
1039,2019-03-15 09:52:08,2019-03-15 15:29:27,Environmental Sensitivity,Sensibilidad ambiental,Sensibilidade ambiental,NULL,,NULL,0,390,1
1040,2019-03-15 09:52:08,2019-03-15 15:29:27,Environmental Stress,Estrés ambiental,Estresse Ambiental,NULL,,NULL,0,391,1
1041,2019-03-15 09:52:08,2019-03-15 15:29:27,Environmental Tension,Tensión ambiental,Tensão ambiental,NULL,,NULL,0,392,1
1042,2019-03-15 09:52:08,2019-03-15 09:52:08,Epidemics,Epidemias,Epidemias,NULL,,NULL,0,393,1
1043,2019-03-15 09:52:08,2019-03-15 15:29:27,"Equilibrium/Balance, Lack Of","Equilibrio/armonia, falta de","Equilíbrio, falta de",NULL,,NULL,0,394,1
1044,2019-03-15 09:52:09,2019-03-15 15:29:27,Estrogen Dominance,Dominio de estrógenos,Dominância de estrogênio,NULL,,NULL,0,395,1
1045,2019-03-15 09:52:09,2019-03-15 15:29:27,Estrogen Dominance,Dominio de estrógenos,Dominância de estrogênio,NULL,,NULL,0,396,1
1046,2019-03-15 09:52:09,2019-03-21 21:18:38,"Estrogen, False/Xenoestrogens","Estrógenos, falso/xenoestrógenos","Estrogênio, Falso/Xenoestrogênios",NULL,,NULL,0,397,1
1047,2019-03-15 09:52:09,2019-03-15 15:29:27,"Estrogen, Imbalanced/Low","Estrógeno, desequilibrio/bajo","Estrogênio, desequilibrado/baixo",NULL,,NULL,0,398,1
1048,2019-03-15 09:52:09,2019-03-15 15:29:27,Excessive Exercising,Ejercicio excesivo,Exercício excessivo,NULL,,NULL,0,399,1
1049,2019-03-15 09:52:09,2019-03-15 15:29:27,Excessive Sex Drive,Deseo sexual excesivo,Impulso sexual excessivo,NULL,,NULL,0,400,1
1050,2019-03-15 09:52:09,2019-03-15 15:29:27,Excessive Weight/Obese,Peso en exceso/obeso,Peso excessivo/obeso,NULL,,NULL,0,401,1
1051,2019-03-15 09:52:09,2019-03-15 15:29:27,Excrete Uric Acid/Toxins,Excretar ácido úrico/toxinas,Ácido úrico/toxinas excretadas,NULL,,NULL,0,402,1
1052,2019-03-15 09:52:09,2019-03-15 15:29:27,Exhaustion/Fatigue,Agotamiento/fatiga,Exaustão/Fadiga,NULL,,NULL,0,403,1
1053,2019-03-15 09:52:09,2019-03-15 15:29:27,Exhaustion/Fatigue,Agotamiento/fatiga,Exaustão/Fadiga,NULL,,NULL,0,404,1
1054,2019-03-15 09:52:10,2019-03-15 15:29:27,"Expressing/Managing Emotions/Feelings, Difficulty","Expresar/manejar emociones/sentimiento, dificultad","Expressar/Gerenciar emoções/sentimentos, dificuldade",NULL,,NULL,0,405,1
1055,2019-03-15 09:52:10,2019-03-15 15:29:27,"Expression, Lack Of","Expresión, falta de","Expressão, falta de",NULL,,NULL,0,406,1
1056,2019-03-15 09:52:10,2019-03-15 15:29:27,"Eyesight, Poor/Vision","Vista, mala/visión","Visão, fraca",NULL,,NULL,0,407,1
1057,2019-03-15 09:52:10,2019-03-15 15:29:27,Facial Nerve,Nervio facial,Nervo facial,NULL,,NULL,0,408,1
1058,2019-03-15 09:52:10,2019-03-15 15:29:27,Facial Pressure And Pain,Presión y dolor facial,Pressão Facial e Dor,NULL,,NULL,0,409,1
1059,2019-03-15 09:52:10,2019-03-21 21:20:24,"Facial, Thread Veins",Venas inflamadas en el rostro,"Facial, Veias finas",NULL,,NULL,0,410,1
1060,2019-03-15 09:52:10,2019-03-15 15:29:27,Failure To Thrive,Imposibilidad de prosperar,Falha em prosperar,NULL,,NULL,0,411,1
1061,2019-03-15 09:52:10,2019-03-15 09:52:10,Fainting,Desmayo,Desmaio,NULL,,NULL,0,412,1
1062,2019-03-15 09:52:10,2019-03-15 15:29:27,Fainting/Near Fainting,Desmayo/desvanecimiento,Desmaio/Quase Desmaio,NULL,,NULL,0,413,1
1063,2019-03-15 09:52:10,2019-03-15 15:29:27,Family Patterns/Runs In Family,Patrones familiares/cuestiones hereditarias,Padrões familiares/Hábitos familiares,NULL,,NULL,0,414,1
1064,2019-03-15 09:52:10,2019-03-15 15:29:27,Fat Digestion,Digestión de las grasas,Digestão de gordura,NULL,,NULL,0,415,1
1065,2019-03-15 09:52:10,2019-03-15 15:29:27,"Fat, Breakdown/Dissolve","Grasa, descomponer/disolver","Gordura, decomposição/dissolução",NULL,,NULL,0,416,1
1066,2019-03-15 09:52:10,2019-03-15 09:52:10,Fatigue,Fatiga,Fadiga,NULL,,NULL,0,417,1
1067,2019-03-15 09:52:11,2019-03-15 09:52:11,Fatigue,Fatiga,Fadiga,NULL,,NULL,0,418,1
1068,2019-03-15 09:52:11,2019-03-15 09:52:11,Fatigue/Exhaustion,Fatiga/agotamiento,Fadiga/Exaustão,NULL,,NULL,0,419,1
1069,2019-03-15 09:52:11,2019-03-21 21:22:03,Fatigue/Exhaustion,Fatiga/agotamiento,Fadiga/Exaustão,NULL,,NULL,0,420,1
1070,2019-03-15 09:52:11,2019-03-15 09:52:11,Fatigued,Fatigado,Fadigado,NULL,,NULL,0,421,1
1071,2019-03-15 09:52:11,2019-03-15 15:29:27,Fatigued/Overused,Fatigado/sobrecargado,Fatigado/Utilizado em demasia,NULL,,NULL,0,422,1
1072,2019-03-15 09:52:11,2019-03-15 15:29:27,Fatty Tissue,Tejido graso,Tecido adiposo,NULL,,NULL,0,423,1
1073,2019-03-15 09:52:11,2019-03-15 15:29:27,"Fear (Of Sleeping, Etc.)","Miedo (de dormir, etc.)","Medo (de dormir, etc.)",NULL,,NULL,0,424,1
1074,2019-03-15 09:52:11,2019-03-21 21:24:46,Fear Of Eating In Public,Miedo de comer en público,Medo de comer em público,NULL,,NULL,0,425,1
1075,2019-03-15 09:52:11,2019-03-15 09:52:12,Fearful,Temeroso,Temeroso,NULL,,NULL,0,426,1
1076,2019-03-15 09:52:12,2019-03-21 21:25:33,Fearful/Lack Of Courage/Nervousness,Temeroso/falta de coraje/nerviosismo,Temeroso/Falta de Coragem/Nervosismo,NULL,,NULL,0,427,1
1077,2019-03-15 09:52:12,2019-03-15 15:29:27,Feeling Frequent Urination,Sensación de micción frecuente,Sentindo micção frequente,NULL,,NULL,0,428,1
1078,2019-03-15 09:52:12,2019-03-15 15:29:27,"Feet, Sore ","Pies, doloridos","Pés, doloridos",NULL,,NULL,0,429,1
1079,2019-03-15 09:52:12,2019-03-15 09:52:12,Fever,Fiebre,Febre,NULL,,NULL,0,430,1
1080,2019-03-15 09:52:12,2019-03-15 15:29:27,Fever Blisters,Ampolla febril,Aftas,NULL,,NULL,0,431,1
1081,2019-03-15 09:52:12,2019-03-15 15:29:27,Fever Blisters,Ampolla febril,Aftas,NULL,,NULL,0,432,1
1082,2019-03-15 09:52:12,2019-03-15 15:29:27,Fibrillation/Atrial Fibrillation,Fibrilación/fibrilación atrial,Fibrilação/Fibrilação Atrial,NULL,,NULL,0,433,1
1083,2019-03-15 09:52:12,2019-03-15 09:52:12,Fibroids,Fibromas,Miomas,NULL,,NULL,0,434,1
1084,2019-03-15 09:52:13,2019-03-15 15:29:27,Financial Issues,Problemas financierso,Problemas financeiros,NULL,,NULL,0,435,1
1085,2019-03-15 09:52:13,2019-03-21 21:27:04,Fine Lines Or Cracks,Líneas de expresión o arrugas,Linhas finas ou rachaduras,NULL,,NULL,0,436,1
1086,2019-03-15 09:52:13,2019-03-15 09:52:13,Fixated,Obsesionado,Fixado,NULL,,NULL,0,437,1
1087,2019-03-15 09:52:13,2019-03-21 21:27:37,Flatulence,Flatulencias,Flatulência,NULL,,NULL,0,438,1
1088,2019-03-15 09:52:13,2019-03-21 21:28:06,Fleas,Pulgas,Pulgas,NULL,,NULL,0,439,1
1089,2019-03-15 09:52:13,2019-03-15 09:52:13,Fleas,Pulgas,Pulgas,NULL,,NULL,0,440,1
1090,2019-03-15 09:52:13,2019-03-15 09:52:13,Flu,Gripe,Gripe,NULL,,NULL,0,441,1
1091,2019-03-15 09:52:13,2019-03-21 21:28:38,Flukes,Casualidades,Fluidos,NULL,,NULL,0,442,1
1092,2019-03-15 09:52:13,2019-03-21 21:28:55,Flushed,Ruborizado,Ruborizado,NULL,,NULL,0,443,1
1093,2019-03-15 09:52:13,2019-03-15 15:29:27,"Focus, Lack Of","Atención, falta de","Foco, Falta De",NULL,,NULL,0,444,1
1094,2019-03-15 09:52:13,2019-03-15 15:29:27,Food Addiction,Adicción a la comida,Compulsão alimentar,NULL,,NULL,0,445,1
1095,2019-03-15 09:52:13,2019-03-15 15:29:27,Food Poisoning,Intoxicación alimentaria,Intoxicação alimentar,NULL,,NULL,0,446,1
1096,2019-03-15 09:52:14,2019-03-15 15:29:27,Foot Fungus (Athlete's Foot),Hongos en los pies (pie de atleta),Fungo do pé (pé de atleta),NULL,,NULL,0,447,1
1097,2019-03-15 09:52:14,2019-03-15 15:29:27,For More Emotions Associated With Stress,Para más emociones asociadas con el estrés,Para mais emoções associadas ao estresse,NULL,,NULL,0,448,1
1098,2019-03-15 09:52:14,2019-03-21 21:30:41,Fragile/Brittle Hair,Cabello frágil/quebradizo,Cabelo frágil/quebradiço,NULL,,NULL,0,449,1
1099,2019-03-15 09:52:14,2019-03-15 15:29:27,"Free Radicals, Excess Damage","Radicales libres, daño excesivo","Radicais livres, excesso de dano",NULL,,NULL,0,450,1
1100,2019-03-15 09:52:14,2019-03-15 15:29:27,"Free Radicals, Neutralization Of","Radicales libres, neutralización de","Radicais livres, neutralização dos",NULL,,NULL,0,451,1
1101,2019-03-15 09:52:14,2019-03-15 09:52:14,Frigidity,Frigidez,Frigidez,NULL,,NULL,0,452,1
1102,2019-03-15 09:52:14,2019-03-15 09:52:14,Frigidity,Frigidez,Frigidez,NULL,,NULL,0,453,1
1103,2019-03-15 09:52:14,2019-03-15 09:52:14,Frustrated,Frustrado,Frustrado,NULL,,NULL,0,454,1
1104,2019-03-15 09:52:14,2019-03-15 09:52:14,Frustrated,Frustrado,Frustrado,NULL,,NULL,0,455,1
1105,2019-03-15 09:52:14,2019-03-21 21:31:31,"Fullness, Uncomfortable (Lasts Longer Than It Should)","Plenitud, incómodo (dura más de lo que debería)","Plenitude, desconfortável (dura mais do que deveria)",NULL,,NULL,0,456,1
1106,2019-03-15 09:52:14,2019-03-21 21:31:51,Fungus (Nails),Hongos (uñas),Fungo (unhas),NULL,,NULL,0,457,1
1107,2019-03-15 09:52:15,2019-03-15 15:29:27,Fungus/Candida,Hongos/candidiasis,Fungo/Cândida,NULL,,NULL,0,458,1
1108,2019-03-15 09:52:15,2019-03-21 21:32:20,Fungus (Skin),Hongos (piel),Fungo (Pele),NULL,,NULL,0,459,1
1109,2019-03-15 09:52:15,2019-03-15 15:29:27,"Gaba, Lack Of ","Gaba, falta de","Gaba, falta de",NULL,,NULL,0,460,1
1110,2019-03-15 09:52:15,2019-03-15 09:52:15,Gallbladder,Vesícula biliar,Vesícula biliar,NULL,,NULL,0,461,1
1111,2019-03-15 09:52:15,2019-03-15 15:29:27,Gallbladder Toxicity,Toxicidad de la vesícula biliar,Toxicidade da Vesícula Biliar,NULL,,NULL,0,462,1
1112,2019-03-15 09:52:15,2019-03-15 15:29:27,"Gallbladder, Disease","Vesícula biliar, enfermedad","Vesícula Biliar, Doença",NULL,,NULL,0,463,1
1113,2019-03-15 09:52:15,2019-03-21 21:46:32,Gallstones,Cálculos biliares,Pedra na vesícula,NULL,,NULL,0,464,1
1114,2019-03-15 09:52:16,2019-03-15 15:29:27,Gaseousness/Bloating,Gaseoso/hinchazón,Gases/Inchaço,NULL,,NULL,0,465,1
1115,2019-03-15 09:52:16,2019-03-15 15:29:27,"Gastric Juices, Poor Production Of","Jugos gástricos, escasa producción de","Sucos gástricos, baixa produção de",NULL,,NULL,0,466,1
1116,2019-03-15 09:52:16,2019-03-21 21:47:54,General Cellular Health,Salud celular en general,Saúde Celular Geral,NULL,,NULL,0,467,1
1117,2019-03-15 09:52:16,2019-03-21 21:48:16,General Respiratory Health,Salud respiratoria en general,Saúde Respiratória Geral,NULL,,NULL,0,468,1
1118,2019-03-15 09:52:16,2019-03-15 15:29:27,Genital Warts,Verrugas genitales,Verrugas genitais,NULL,,NULL,0,469,1
1119,2019-03-15 09:52:16,2019-03-15 15:29:27,Genital Warts,Verrugas genitales,Verrugas genitais,NULL,,NULL,0,470,1
1120,2019-03-15 09:52:16,2019-03-15 09:52:17,Germs,Gérmenes,Germes,NULL,,NULL,0,471,1
1121,2019-03-15 09:52:17,2019-03-21 21:49:19,Giardia,Giardia,Giardíase,NULL,,NULL,0,472,1
1122,2019-03-15 09:52:17,2019-03-15 15:29:27,"Glands, Enlarged/Swollen","Glándulas, agrandamiento/inflamadas",Glândulas Ampliadas/Inchadas,NULL,,NULL,0,473,1
1123,2019-03-15 09:52:17,2019-03-15 15:29:27,"Glands, Swollen","Glándulas, inflamadas","Glândulas, Inchadas",NULL,,NULL,0,474,1
1124,2019-03-15 09:52:17,2019-03-15 09:52:17,Gonorrhea,Gonorrea,Gonorreia,NULL,,NULL,0,475,1
1125,2019-03-15 09:52:17,2019-03-21 21:49:44,Greasy/Oily Hair,Cabello grasoso/oleoso,Cabelo oleoso,NULL,,NULL,0,476,1
1126,2019-03-15 09:52:17,2019-03-21 21:50:00,Grief,Duelo,Luto,NULL,,NULL,0,477,1
1127,2019-03-15 09:52:17,2019-03-15 09:52:17,Grieving,Luto,Luto,NULL,,NULL,0,478,1
1128,2019-03-15 09:52:17,2019-03-15 15:29:27,"Growth, Poor","Desarrollo, deficiente","Crescimento, fraco",NULL,,NULL,0,479,1
1129,2019-03-15 09:52:18,2019-03-15 15:29:27,"Growth, Small/Fleshy/Rough/Grainy","Desarrollo, pequeño/regordete/accidentado/granular","Crescimento, Pequeno/Carnoso/Áspero/Granulado",NULL,,NULL,0,480,1
1130,2019-03-15 09:52:18,2019-03-15 09:52:18,Guilt,Culpa,Culpa,NULL,,NULL,0,481,1
1131,2019-03-15 09:52:18,2019-03-15 09:52:18,Guilt,Culpa,Culpa,NULL,,NULL,0,482,1
1132,2019-03-15 09:52:18,2019-03-15 15:29:27,Gum Damage,Daño en las encías,Lesão na gengiva,NULL,,NULL,0,483,1
1133,2019-03-15 09:52:18,2019-03-21 21:51:44,"Gums, Infection","Encías, infección","Gengivas, infecção",NULL,,NULL,0,484,1
1134,2019-03-15 09:52:18,2019-03-15 15:29:27,"Gums, Inflammation","Encías, inflamación","Gengivas, inflamação",NULL,,NULL,0,485,1
1135,2019-03-15 09:52:18,2019-03-15 15:29:27,"Gums, Receding","Encías, recesión","Gengivas, recuando",NULL,,NULL,0,486,1
1136,2019-03-15 09:52:18,2019-03-15 15:29:27,"Gums, Tender","Encías, sensibilidad","Gengivas, sensíveis",NULL,,NULL,0,487,1
1137,2019-03-15 09:52:18,2019-03-15 15:29:27,Gut Toxicity,Toxicidad del intestino,Toxicidade no intestino,NULL,,NULL,0,488,1
1138,2019-03-15 09:52:18,2019-03-15 15:29:27,Hair Falling Out,Caída del cabello,Cabelo caindo,NULL,,NULL,0,489,1
1139,2019-03-15 09:52:18,2019-03-15 15:29:27,Hair Loss,Pérdida de cabello,Perda de cabelo,NULL,,NULL,0,490,1
1140,2019-03-15 09:52:19,2019-03-15 15:29:27,"Hand, Foot And Mouth","Mano, pie y boca","Mão, pé e boca",NULL,,NULL,0,491,1
1141,2019-03-15 09:52:19,2019-03-21 22:45:23,Hangnail,Padrastro,Unha encravada,NULL,,NULL,0,492,1
1142,2019-03-15 09:52:19,2019-03-15 09:52:19,Hangover,Resaca,Ressaca,NULL,,NULL,0,493,1
1143,2019-03-15 09:52:19,2019-03-15 15:29:27,Hardening Of Cell Membrane,Endurecimiento de la membrana celular,Endurecimento Da Membrana Celular,NULL,,NULL,0,494,1
1144,2019-03-15 09:52:19,2019-03-21 22:47:30,Hardening Of The Arteries (Arteriosclerosis),Endurecimiento de las arterias (arteriosclerosis),Endurecimento das artérias (arteriosclerose),NULL,,NULL,0,495,1
1145,2019-03-15 09:52:19,2019-03-15 09:52:19,Hashimoto's,Hashimoto,Hashimoto,NULL,,NULL,0,496,1
1146,2019-03-15 09:52:19,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,497,1
1147,2019-03-15 09:52:20,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,498,1
1148,2019-03-15 09:52:20,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,499,1
1149,2019-03-15 09:52:20,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,500,1
1150,2019-03-15 09:52:20,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,501,1
1151,2019-03-15 09:52:20,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,502,1
1152,2019-03-15 09:52:20,2019-03-15 09:52:20,Headache,Dolor de cabeza,Dor de cabeça,NULL,,NULL,0,503,1
1153,2019-03-15 09:52:20,2019-03-15 15:29:27,Headache And Migraine,Dolor de cabeza y migraña,Dor de cabeça e enxaqueca,NULL,,NULL,0,504,1
1154,2019-03-15 09:52:20,2019-03-21 22:50:43,"Headache, Jaw-Related","Dolor de cabeza, relacionado con trastornos de la mandíbula","Dor de cabeça, relacionada à mandíbula",NULL,,NULL,0,505,1
1155,2019-03-15 09:52:20,2019-03-15 15:29:27,"Headache, Migraine","Dolor de cabeza, migraña","Dor de cabeça, enxaqueca",NULL,,NULL,0,506,1
1156,2019-03-15 09:52:21,2019-03-15 15:29:27,"Headache, Migraine","Dolor de cabeza, migraña","Dor de cabeça, enxaqueca",NULL,,NULL,0,507,1
1157,2019-03-15 09:52:21,2019-03-15 15:29:27,"Headache, Migraine/Cyclical","Dolor de cabeza, migraña/cíclica","Dor de cabeça, enxaqueca/cíclica",NULL,,NULL,0,508,1
1158,2019-03-15 09:52:21,2019-03-15 09:52:21,Headaches,Dolores de cabeza,Dores de cabeça,NULL,,NULL,0,509,1
1159,2019-03-15 09:52:21,2019-03-15 09:52:21,Headaches,Dolores de cabeza,Dores de cabeça,NULL,,NULL,0,510,1
1160,2019-03-15 09:52:21,2019-03-15 09:52:21,Headaches,Dolores de cabeza,Dores de cabeça,NULL,,NULL,0,511,1
1161,2019-03-15 09:52:21,2019-03-15 15:29:27,"Headaches, Migraine","Dolores de cabeza, migraña","Dores de cabeça, enxaqueca",NULL,,NULL,0,512,1
1162,2019-03-15 09:52:21,2019-03-21 22:54:43,Hearing Loss,Pérdida de la audición,Perda da audição,NULL,,NULL,0,513,1
1163,2019-03-15 09:52:21,2019-03-21 22:55:14,Heart,Corazón,Coração,NULL,,NULL,0,514,1
1164,2019-03-15 09:52:21,2019-03-15 09:52:21,Heart,Corazón,Coração,NULL,,NULL,0,515,1
1165,2019-03-15 09:52:21,2019-03-15 15:29:27,"Heart Attack, Prevention","Ataque cardíaco, prevención","Ataque cardíaco, prevenção",NULL,,NULL,0,516,1
1166,2019-03-15 09:52:22,2019-03-15 15:29:27,Heart Disease,Cardiopatía,Cardiopatia,NULL,,NULL,0,517,1
1167,2019-03-15 09:52:22,2019-03-21 22:56:09,Heart Infection,Infección coronaria,Infecção cardíaca,NULL,,NULL,0,518,1
1168,2019-03-15 09:52:22,2019-03-15 15:29:27,Heart Murmur,Soplo,Sopro cardíaco,NULL,,NULL,0,519,1
1169,2019-03-15 09:52:22,2019-03-15 15:29:27,"Heart Muscle, Lack Of Tone","Músculo cardíaco, falta de tono","Músculo cardíaco, falta de tônus",NULL,,NULL,0,520,1
1170,2019-03-15 09:52:22,2019-03-15 15:29:27,"Heart Muscle, Thickening (Cardiomyopathy)","Músculo cardíaco, engrosamiento (cardiomiopatía)","Músculo Cardíaco, Espessamento (Cardiomiopatia)",NULL,,NULL,0,521,1
1171,2019-03-15 09:52:22,2019-03-15 15:29:27,Heart Palpitations/Irregular/Rapid Heartbeat,Palpitaciones cardíacas/latidos rápidos/irregulares,Palpitações cardíacas/Irregular/Batimento cardíaco rápido,NULL,,NULL,0,522,1
1172,2019-03-15 09:52:22,2019-03-21 22:57:23,Heart Symptoms,Síntomas cardíacos,Sintomas cardíacos,NULL,,NULL,0,523,1
1173,2019-03-15 09:52:22,2019-03-15 15:29:27,"Heart, Broken","Corazón, roto","Coração, Partido",NULL,,NULL,0,524,1
1174,2019-03-15 09:52:22,2019-03-15 15:29:27,"Heart, Weak","Corazón, débil","Coração, fraco",NULL,,NULL,0,525,1
1175,2019-03-15 09:52:22,2019-03-15 15:29:27,"Heartbeat, Irregular (Arrhythmia)","Latidos, irregulares (arritmia)","Batimento cardíaco, Irregular (Arritmia)",NULL,,NULL,0,526,1
1176,2019-03-15 09:52:22,2019-03-15 15:29:27,"Heartbeat, Rapid/Racing (Tachycardia)","Latidos, rápidos/acelerados (taquicardia)","Batida do coração, rápida/Acelerada (taquicardia)",NULL,,NULL,0,527,1
1177,2019-03-15 09:52:22,2019-03-15 09:52:22,Heartbroken,Corazón roto,Inconsolável,NULL,,NULL,0,528,1
1178,2019-03-15 09:52:22,2019-03-21 23:00:11,Heartburn/Gas/Bloating,Acidez/flatulencia/hinchazón,Azia/Gases/Inchaço,NULL,,NULL,0,529,1
1179,2019-03-15 09:52:22,2019-03-21 23:00:24,Heat Exhaustion/Stroke,Agotamiento por calor/golpe de calor,Exaustão por calor/Insolação,NULL,,NULL,0,530,1
1180,2019-03-15 09:52:23,2019-03-21 23:01:09,Heat Intolerance,Intolerancia al calor,Intolerância ao calor,NULL,,NULL,0,531,1
1181,2019-03-15 09:52:23,2019-03-15 15:29:27,Heat Intolerance,Intolerancia al calor,Intolerância ao calor,NULL,,NULL,0,532,1
1182,2019-03-15 09:52:23,2019-03-15 15:29:27,Heat Stroke,Golpe de calor,Insolação,NULL,,NULL,0,533,1
1183,2019-03-15 09:52:23,2019-03-15 15:29:27,Heavy Metal Toxicity,Toxicidad por metales pesados,Intoxicação por metais pesados,NULL,,NULL,0,534,1
1184,2019-03-15 09:52:23,2019-03-15 15:29:27,Heavy Mucus,Moco denso,Muco Pesado,NULL,,NULL,0,535,1
1185,2019-03-15 09:52:23,2019-03-15 15:29:27,"Heels, Cracked","Talones, cuarteados","Calcanhares, Rachados",NULL,,NULL,0,536,1
1186,2019-03-15 09:52:23,2019-03-15 09:52:23,Helpless,Desamparo,Desamparado,NULL,,NULL,0,537,1
1187,2019-03-15 09:52:23,2019-03-21 23:03:13,Hemorrhoids,Hemorroides,Hemorroidas,NULL,,NULL,0,538,1
1188,2019-03-15 09:52:23,2019-03-15 09:52:23,Hemorrhoids,Hemorroides,Hemorroidas,NULL,,NULL,0,539,1
